account_age_days,credit_score_band,kyc_level,avg_monthly_spend,merchant_risk_score,transaction_amount,payment_channel,device_type,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,post_auth_risk_score,is_fraud,predicted_label,fraud_probability,result
1545,5,3,1339.291494,0.276973,3072.436589,bank_transfer,desktop,0,0.375718,0,6,1,53.812543,3027.79354,0.017173,0,0,0.0,Correct
1172,1,1,4890.00537,0.168772,2667.085499,card,mobile,0,0.23925,2,4,0,15.247668,2504.08532,0.273888,0,0,0.0,Correct
1065,4,2,3202.698218,0.210654,3780.421128,card,mobile,0,0.04006,0,4,1,4.80393,3673.664521,0.095468,0,0,0.0,Correct
698,3,2,10810.623696,0.252772,1259.789063,card,mobile,0,0.09224,1,0,1,13.895977,899.43494,0.3305,0,0,0.0001,Correct
709,2,3,3429.296645,0.363015,2041.776621,card,desktop,0,0.17672,3,4,1,43.860374,1927.466733,0.369237,0,0,0.0008,Correct
1036,3,3,1477.325432,0.191848,2512.23476,upi,mobile,0,0.174819,0,4,1,63.530311,2462.990579,0.137685,0,0,0.0,Correct
662,1,1,4055.764526,0.240978,1016.563444,card,mobile,0,0.14674,1,1,0,34.541614,881.371293,0.18664,0,0,0.0,Correct
1798,1,2,2474.601542,0.37337,2064.122879,card,mobile,0,0.556089,1,1,1,8.520213,1981.636161,0.137001,0,0,0.0,Correct
519,2,3,10410.996164,0.101463,2713.821488,wallet,mobile,1,0.585435,2,2,0,32.965618,2366.788282,0.314454,0,0,0.0001,Correct
1873,2,1,2713.539553,0.16053,943.931102,bank_transfer,mobile,0,0.271259,2,1,1,28.703074,853.479784,0.045477,0,0,0.0,Correct
1645,1,3,5006.670546,0.040145,2674.103405,card,mobile,0,0.220321,1,2,0,47.099692,2507.214387,0.086421,0,0,0.0,Correct
1388,2,1,5003.441077,0.03273,60.240301,wallet,mobile,0,0.063167,2,3,1,19.125434,-106.541068,0.036585,0,0,0.0,Correct
287,2,1,8637.12437,0.174554,693.910399,card,desktop,0,0.599716,0,1,0,74.224461,406.006254,0.317673,0,0,0.0,Correct
1254,5,2,4401.263614,0.161716,1363.244904,card,mobile,0,0.38242,2,1,1,11.955723,1216.536116,0.335679,0,0,0.0001,Correct
1577,1,2,10371.6279,0.19786,1505.973934,card,mobile,0,0.203982,0,3,0,70.648959,1160.253004,0.390996,0,0,0.0013,Correct
602,4,1,4088.637003,0.062838,1777.604617,card,mobile,0,0.388333,0,0,0,15.376479,1641.316717,0.38877,0,0,0.0007,Correct
899,2,2,493.265834,0.411808,4831.83957,bank_transfer,mobile,0,0.175206,2,5,0,49.643943,4815.397375,0.009405,0,0,0.0,Correct
615,4,1,9164.36716,0.129291,2208.395325,upi,mobile,0,0.298481,0,3,0,26.569672,1902.916419,0.08485,0,0,0.0,Correct
931,4,2,4859.445958,0.479981,276.676647,upi,mobile,0,0.30564,3,4,1,2.945663,114.695115,0.295842,0,0,0.0001,Correct
348,3,2,1691.980363,0.102893,2335.720828,upi,mobile,0,0.281212,2,3,0,25.277171,2279.321483,0.393387,0,0,0.0014,Correct
962,4,3,3115.383212,0.116415,1301.567495,wallet,mobile,0,0.326558,2,8,0,21.741186,1197.721388,0.349579,0,0,0.0009,Correct
1843,1,2,1198.91639,0.215898,3286.145661,wallet,desktop,0,0.240373,0,2,0,48.661353,3246.181781,0.310458,0,0,0.0,Correct
181,2,2,8982.795813,0.389668,1919.215164,upi,desktop,0,0.100186,2,5,0,26.776443,1619.788637,0.145229,0,0,0.0,Correct
1238,1,2,1484.19157,0.406248,3905.037905,bank_transfer,mobile,0,0.400859,0,4,1,48.490188,3855.564853,0.179684,0,0,0.0,Correct
1686,3,3,460.085588,0.417459,2838.669702,card,mobile,0,0.341689,1,3,0,125.813634,2823.333516,0.394909,0,0,0.0016,Correct
1062,2,2,3370.703643,0.265414,1318.466228,card,mobile,0,0.253531,1,2,0,24.187811,1206.10944,0.146973,0,0,0.0,Correct
1618,5,1,3512.987258,0.192063,1385.027366,card,desktop,0,0.292489,1,4,0,16.771838,1267.92779,0.397407,0,0,0.0022,Correct
1877,4,1,1601.407091,0.264116,2025.326612,upi,mobile,0,0.557249,1,3,1,52.024016,1971.946376,0.30161,0,0,0.0,Correct
1045,4,2,3425.666022,0.254694,8635.578828,upi,tablet,0,0.00517,2,2,0,24.203329,8521.38996,0.137265,0,0,0.0,Correct
1851,3,1,5423.569034,0.148685,4856.655954,card,desktop,0,0.540798,2,5,0,3.359521,4675.870319,0.198942,0,0,0.0,Correct
607,4,1,6993.625413,0.213278,854.68961,card,mobile,0,0.298666,4,3,0,48.034421,621.568763,0.236022,0,0,0.0,Correct
1441,4,1,9785.892681,0.13078,3374.064915,card,mobile,0,0.175789,1,2,0,23.30159,3047.868492,0.336286,0,0,0.0001,Correct
1507,3,3,3890.518033,0.239303,4954.191997,card,mobile,0,0.535126,2,4,0,80.70642,4824.508062,0.001293,0,0,0.0,Correct
1770,1,1,10642.953069,0.27425,1336.921726,card,mobile,0,0.086958,2,4,0,51.912339,982.156623,0.323686,0,0,0.0001,Correct
1033,2,2,4791.538241,0.09573,2017.469156,upi,mobile,0,0.251312,1,6,1,71.197763,1857.751215,0.121315,0,0,0.0,Correct
82,1,3,8610.054314,0.242757,4613.663437,card,mobile,0,0.237737,1,4,0,22.03369,4326.661626,0.046853,0,0,0.0,Correct
345,3,3,2129.468363,0.195529,1594.922386,card,mobile,0,0.637464,0,2,1,36.51698,1523.940107,0.031225,0,0,0.0,Correct
1281,3,2,7770.645545,0.138578,4402.853116,upi,mobile,0,0.169342,1,4,0,51.597346,4143.831597,0.373414,0,0,0.0007,Correct
1714,2,1,5953.979613,0.165414,1023.92006,card,mobile,0,0.089383,1,4,1,12.090409,825.454073,0.280736,0,0,0.0,Correct
806,3,2,3436.7501,0.105354,442.807268,card,desktop,0,0.253513,1,0,0,49.274625,328.248932,0.231809,0,0,0.0,Correct
652,3,3,13176.724893,0.722464,624.052399,card,mobile,0,0.256184,1,3,0,8.182935,184.828236,0.192662,0,0,0.0,Correct
828,5,1,4115.186597,0.43456,1554.177469,card,mobile,0,0.214297,1,0,1,6.255034,1417.004583,0.394985,0,0,0.0012,Correct
1747,4,1,161.165609,0.069167,1630.306192,bank_transfer,mobile,0,0.223591,0,2,1,12.952491,1624.934005,0.103901,0,0,0.0,Correct
506,4,3,2303.592663,0.421392,4781.406141,card,mobile,0,0.034878,0,4,0,12.653805,4704.619719,0.088181,0,0,0.0,Correct
1069,2,1,2788.985587,0.724892,1753.384562,upi,mobile,0,0.096322,1,3,0,33.361107,1660.418376,0.270611,0,0,0.0,Correct
89,3,2,2819.626636,0.444974,2281.14652,bank_transfer,desktop,0,0.246546,1,3,0,14.508204,2187.158965,0.176695,0,0,0.0,Correct
1307,2,3,3809.694207,0.031967,2153.927374,card,mobile,0,0.112022,1,2,0,17.431358,2026.937567,0.01604,0,0,0.0,Correct
46,3,1,4319.744666,0.604664,1943.327354,wallet,mobile,0,0.51567,3,2,0,27.134561,1799.335865,0.137957,0,0,0.0,Correct
1251,3,2,5334.997679,0.200112,1568.034374,upi,mobile,0,0.238522,2,0,1,15.862437,1390.201118,0.148044,0,0,0.0,Correct
612,1,2,3395.2966,0.216198,525.076301,upi,mobile,0,0.291653,3,3,0,9.617026,411.899748,0.325985,0,0,0.0001,Correct
421,2,1,13580.408014,0.463456,6856.282673,card,mobile,0,0.585905,0,1,0,71.95914,6403.602406,0.151767,0,0,0.0,Correct
1923,3,3,1974.629836,0.48539,1670.190988,card,desktop,0,0.309384,0,2,0,36.092943,1604.369994,0.214497,0,0,0.0,Correct
1366,5,1,9747.378197,0.226162,1039.814724,card,desktop,0,0.061398,2,5,1,1.9423,714.902118,0.146199,0,0,0.0,Correct
1494,3,1,4284.905507,0.092447,2453.993753,bank_transfer,mobile,0,0.698308,0,4,1,6.369098,2311.16357,0.013609,0,0,0.0,Correct
1719,4,3,1971.257738,0.556366,6077.282863,upi,mobile,1,0.28668,0,4,1,22.031499,6011.574272,0.115467,0,0,0.0,Correct
1246,3,2,4345.868987,0.283665,4541.378242,wallet,mobile,0,0.145582,0,1,0,0.52474,4396.515943,0.232658,0,0,0.0,Correct
340,1,3,2161.010011,0.154352,828.471606,upi,mobile,0,0.338892,4,4,0,51.305506,756.437939,0.015393,0,0,0.0,Correct
1038,1,3,5276.6707,0.300937,1127.476855,card,desktop,0,0.257171,1,2,2,42.087275,951.587832,0.298901,0,0,0.0,Correct
712,1,1,1159.751313,0.154768,875.767553,card,desktop,0,0.365372,2,5,0,36.459447,837.109176,0.238193,0,0,0.0,Correct
392,4,3,11681.670397,0.440134,2304.09609,upi,mobile,0,0.176928,0,1,1,41.984185,1914.707076,0.374965,0,0,0.0006,Correct
301,2,3,1355.300108,0.244117,5382.674017,card,desktop,0,0.555476,1,3,0,58.906243,5337.497346,0.039539,0,0,0.0,Correct
1645,2,2,1663.001384,0.510565,2776.559894,bank_transfer,mobile,0,0.383536,3,2,0,37.152525,2721.126515,0.234021,0,0,0.0,Correct
712,3,1,3346.988114,0.124063,1844.651216,card,mobile,0,0.236566,0,2,1,15.197629,1733.084946,0.096878,0,0,0.0,Correct
198,1,1,4664.929628,0.268845,6470.413152,upi,desktop,0,0.214721,0,5,1,53.604474,6314.915497,0.166486,0,0,0.0,Correct
896,5,1,1844.712286,0.083815,3343.252945,wallet,mobile,0,0.16656,2,2,0,34.612005,3281.762536,0.393184,0,0,0.0012,Correct
1749,5,2,4116.008635,0.215527,2833.674577,card,desktop,1,0.674115,0,3,1,79.086658,2696.474289,0.099481,0,0,0.0,Correct
1810,5,3,4348.887221,0.502787,3330.163184,card,mobile,0,0.522995,1,2,0,88.198679,3185.200276,0.053538,0,0,0.0,Correct
425,1,1,4056.571533,0.182336,5049.906363,card,mobile,0,0.50658,2,3,1,52.474272,4914.687312,0.21063,0,0,0.0,Correct
396,2,3,3089.334739,0.471967,6668.645448,card,mobile,1,0.570307,1,3,0,0.232935,6565.667623,0.085149,0,0,0.0,Correct
1705,3,2,7853.190571,0.164864,1023.583652,card,mobile,0,0.360883,0,5,1,77.092946,761.810633,0.2747,0,0,0.0,Correct
1891,5,3,2031.212598,0.262991,1569.791498,wallet,mobile,0,0.2386,0,2,1,18.785702,1502.084411,0.282887,0,0,0.0,Correct
1093,5,1,5007.739993,0.275963,4629.009296,card,desktop,0,0.218543,0,3,0,27.086858,4462.08463,0.122154,0,0,0.0,Correct
1850,4,3,2840.028318,0.15989,4491.514466,upi,tablet,0,0.246572,1,4,0,16.789554,4396.846856,0.328758,0,0,0.0006,Correct
969,3,2,6329.118753,0.120835,9143.108713,bank_transfer,desktop,0,0.041288,3,2,0,18.114918,8932.138088,0.086177,0,0,0.0,Correct
121,1,3,1288.037538,0.25751,637.46455,upi,mobile,0,0.153193,1,0,1,85.949866,594.529965,0.11486,0,0,0.0,Correct
31,4,1,10565.181276,0.253376,1908.104444,wallet,tablet,1,0.131881,3,2,0,32.633276,1555.931735,0.340022,0,0,0.0013,Correct
1003,3,2,4510.049682,0.167864,1922.549612,card,mobile,0,0.42954,1,4,1,2.039303,1772.214623,0.216709,0,0,0.0,Correct
536,5,2,3140.724414,0.276844,5636.863296,bank_transfer,mobile,0,0.613693,0,1,1,4.907088,5532.172482,0.357251,0,0,0.0004,Correct
160,5,2,10537.578917,0.215527,2145.068914,card,desktop,0,0.094045,1,3,0,53.454777,1793.816284,0.028192,0,0,0.0,Correct
1799,4,1,976.096616,0.22216,1036.435195,bank_transfer,desktop,0,0.153178,0,6,0,11.322085,1003.898641,0.219982,0,0,0.0,Correct
813,3,1,2796.253925,0.294466,2054.540529,card,tablet,0,0.098985,3,5,3,19.797408,1961.332065,0.335236,0,0,0.0013,Correct
1882,1,2,10802.43078,0.190345,687.67275,wallet,tablet,1,0.394225,0,2,0,42.259892,327.591724,0.240498,0,0,0.0,Correct
468,2,2,2368.669931,0.256799,1674.286864,wallet,mobile,0,0.246948,0,2,1,38.962943,1595.331199,0.002721,0,0,0.0,Correct
1582,3,3,3923.291438,0.157134,980.667828,bank_transfer,mobile,0,0.123615,1,9,1,45.984989,849.891446,0.110007,0,0,0.0,Correct
1541,2,3,1012.273878,0.280817,1064.16279,bank_transfer,desktop,1,0.237409,2,4,0,42.305717,1030.420327,0.316698,0,0,0.0002,Correct
408,1,2,981.94805,0.288893,2641.738602,card,mobile,0,0.115997,1,2,0,11.746265,2609.007,0.164575,0,0,0.0,Correct
395,1,1,21533.724133,0.279857,1638.849506,card,mobile,0,0.273608,1,4,0,76.972393,921.058702,0.15612,0,0,0.0,Correct
1409,5,2,3871.02495,0.549962,1737.140793,wallet,mobile,0,0.15329,1,2,0,44.713883,1608.106628,0.286533,0,0,0.0,Correct
547,2,3,8274.290603,0.600125,6224.826627,card,desktop,0,0.128978,0,8,0,9.273749,5949.01694,0.812563,1,1,1.0,Correct
648,2,1,9503.142799,0.084904,852.224204,card,desktop,0,0.07605,1,1,1,16.340955,535.452777,0.232873,0,0,0.0,Correct
690,4,1,4066.613286,0.420399,2351.656323,wallet,mobile,0,0.082577,3,4,0,33.775161,2216.102547,0.21949,0,0,0.0,Correct
59,3,2,1336.351094,0.216773,1726.586155,upi,mobile,0,0.240348,1,5,0,23.44764,1682.041119,0.326494,0,0,0.0001,Correct
689,1,1,10388.745737,0.506412,2242.19905,wallet,mobile,0,0.409289,2,2,0,68.173127,1895.907526,0.234002,0,0,0.0,Correct
507,4,3,15570.526311,0.100251,1286.835111,card,mobile,1,0.079087,0,0,0,14.348402,767.817567,0.063388,0,0,0.0,Correct
1072,3,2,1786.267162,0.305801,1847.672615,bank_transfer,mobile,0,0.367249,3,3,0,59.685195,1788.130376,0.155623,0,0,0.0,Correct
1322,3,1,9334.581007,0.152986,2371.119675,bank_transfer,mobile,0,0.141899,0,3,0,3.020389,2059.966975,0.067726,0,0,0.0,Correct
192,3,1,5322.755506,0.09618,1693.953202,card,desktop,0,0.155423,1,7,0,3.14777,1516.528019,0.39524,0,0,0.0029,Correct
1005,3,2,5841.339599,0.414115,621.653793,bank_transfer,mobile,0,0.107209,2,4,2,71.713633,426.942473,0.128435,0,0,0.0,Correct
806,3,1,881.515498,0.150142,80.144745,card,mobile,0,0.363418,0,2,1,23.676512,50.760895,0.333581,0,0,0.0001,Correct
738,2,2,5683.967494,0.091638,1425.459694,upi,mobile,1,0.353147,1,2,0,60.555158,1235.99411,0.176734,0,0,0.0,Correct
54,2,3,2223.524544,0.009087,2213.092844,wallet,mobile,0,0.063161,0,1,0,46.410369,2138.975359,0.296316,0,0,0.0,Correct
816,1,1,5473.704935,0.160243,3902.601958,card,desktop,0,0.174921,1,0,0,22.97318,3720.145127,0.103307,0,0,0.0,Correct
923,5,3,3746.965136,0.401025,5347.43228,wallet,mobile,0,0.182986,3,1,0,11.343183,5222.533442,0.146479,0,0,0.0,Correct
1857,4,1,3541.413642,0.248398,7641.321604,card,mobile,0,0.266396,1,4,0,0.013705,7523.274483,0.302367,0,0,0.0001,Correct
1725,2,3,4857.801738,0.176697,2002.0341,card,desktop,0,0.43994,0,3,0,70.726639,1840.107375,0.209676,0,0,0.0,Correct
1169,5,2,2514.975842,0.345881,3723.579027,upi,tablet,0,0.163551,1,3,1,17.657513,3639.746499,0.298386,0,0,0.0002,Correct
887,2,2,2245.607275,0.160861,2870.953471,upi,mobile,0,0.224106,2,2,1,37.124686,2796.099895,0.322728,0,0,0.0001,Correct
313,4,1,1670.23617,0.046188,785.527184,card,desktop,0,0.30223,0,6,0,63.629142,729.852645,0.333519,0,0,0.0002,Correct
692,5,1,1292.732318,0.095539,2819.595122,wallet,desktop,0,0.160835,1,5,0,24.931317,2776.504045,0.326073,0,0,0.0001,Correct
1474,3,3,3186.25337,0.161503,3128.239119,card,mobile,0,0.407438,1,1,0,42.434929,3022.030674,0.337219,0,0,0.0001,Correct
1095,5,1,2369.360236,0.458251,1674.081978,bank_transfer,desktop,0,0.583263,2,3,0,0.81182,1595.103304,0.208789,0,0,0.0,Correct
756,1,1,4954.238145,0.176384,3232.532598,upi,mobile,0,0.391706,2,3,1,22.43721,3067.391327,0.272329,0,0,0.0,Correct
1447,3,2,3033.224702,0.210654,2955.050418,card,mobile,0,0.032914,2,5,0,6.074727,2853.942928,0.339801,0,0,0.0003,Correct
1902,1,3,1874.898323,0.150594,1828.777335,card,mobile,0,0.185203,1,3,1,32.981135,1766.280724,0.339267,0,0,0.0002,Correct
290,4,2,3716.502435,0.447848,1264.184539,card,mobile,0,0.178246,2,2,0,40.201235,1140.301124,0.29193,0,0,0.0,Correct
1147,1,1,1774.902863,0.377731,4728.518619,card,mobile,0,0.448733,0,1,1,18.707303,4669.35519,0.262906,0,0,0.0,Correct
717,2,3,3561.533609,0.340783,5851.670203,card,mobile,0,0.192161,2,3,0,32.099533,5732.952416,0.303596,0,0,0.0,Correct
1680,1,1,2623.623017,0.275588,2389.551155,card,desktop,0,0.450154,1,4,0,19.990216,2302.097054,0.015536,0,0,0.0,Correct
834,5,1,2874.497628,0.211936,602.146434,upi,desktop,0,0.250068,3,3,0,8.693197,506.329847,0.370536,0,0,0.0006,Correct
353,5,3,2070.318237,0.322624,6980.125595,upi,desktop,0,0.488059,3,4,1,7.225277,6911.114987,0.030247,0,0,0.0,Correct
431,1,3,657.13926,0.450945,9526.074151,card,desktop,0,0.128135,1,2,0,19.120501,9504.169509,0.01999,0,0,0.0,Correct
1015,1,1,5709.690851,0.143814,3034.188835,upi,mobile,0,0.561409,0,5,0,29.971689,2843.865806,0.110506,0,0,0.0,Correct
184,3,3,4035.116312,0.493841,2288.009377,card,desktop,0,0.28418,2,3,4,65.135997,2153.5055,0.381356,0,0,0.0014,Correct
1847,4,1,2407.511509,0.124257,2549.650396,card,mobile,0,0.090003,2,3,1,33.427278,2469.400012,0.330326,0,0,0.0001,Correct
606,2,3,1023.887048,0.133998,593.57262,card,mobile,0,0.017396,0,8,0,12.868894,559.443052,0.350287,0,0,0.0006,Correct
268,3,1,5940.705782,0.254741,890.169227,bank_transfer,desktop,0,0.227721,2,3,1,26.357024,692.145701,0.038314,0,0,0.0,Correct
837,1,2,13148.79071,0.343945,2513.022211,upi,mobile,1,0.319949,2,3,0,24.338185,2074.729188,0.082969,0,0,0.0,Correct
1576,4,1,2548.659015,0.056006,2390.986117,bank_transfer,mobile,0,0.191027,1,3,1,113.955887,2306.030817,0.302182,0,0,0.0,Correct
1981,5,3,4463.469355,0.019125,853.708538,card,mobile,0,0.499318,0,2,0,79.77358,704.926227,0.108197,0,0,0.0,Correct
1397,3,3,10754.102121,0.345391,1099.695467,card,mobile,0,0.357801,2,3,2,3.902416,741.225397,0.071052,0,0,0.0,Correct
501,2,2,1926.769293,0.118651,542.807927,card,mobile,0,0.485248,1,8,0,29.128298,478.582284,0.976808,1,1,1.0,Correct
1306,2,2,5245.332749,0.189994,3432.939678,card,mobile,0,0.111455,1,6,0,24.569953,3258.095253,0.086677,0,0,0.0,Correct
1349,4,2,4572.137744,0.390346,9098.447972,upi,desktop,0,0.464658,2,2,0,24.06901,8946.043381,0.133211,0,0,0.0,Correct
470,1,2,2033.624584,0.280764,2267.92319,card,desktop,0,0.270701,1,4,0,23.003683,2200.135704,0.26289,0,0,0.0,Correct
533,5,3,6892.323694,0.019125,2470.765589,upi,mobile,0,0.251499,1,3,0,45.842453,2241.021466,0.071878,0,0,0.0,Correct
1334,5,1,5813.746507,0.091482,1826.340223,wallet,mobile,0,0.162771,2,2,0,37.062257,1632.548672,0.066386,0,0,0.0,Correct
1805,5,1,6482.339134,0.462725,407.281365,upi,mobile,0,0.055823,1,5,0,40.942826,191.203394,0.351703,0,0,0.0005,Correct
1138,5,2,3099.449595,0.196857,3746.410176,upi,mobile,0,0.563798,1,4,1,12.341151,3643.09519,0.191139,0,0,0.0,Correct
1533,4,1,3580.505023,0.129627,4923.370728,card,tablet,0,0.171173,1,2,0,55.300569,4804.020561,0.136001,0,0,0.0,Correct
1757,1,2,6616.300057,0.125198,520.658174,upi,desktop,1,0.638185,1,4,1,5.085316,300.114839,0.131855,0,0,0.0,Correct
1555,3,2,2144.80879,0.444379,966.908867,bank_transfer,desktop,0,0.441888,3,2,0,26.882527,895.415241,0.084839,0,0,0.0,Correct
124,1,3,3986.145717,0.18463,1847.844779,wallet,mobile,0,0.288932,4,4,0,40.391215,1714.973255,0.398322,0,0,0.0028,Correct
1079,5,1,3520.493637,0.13408,2543.96672,card,desktop,0,0.058366,1,2,0,17.02067,2426.616932,0.239996,0,0,0.0,Correct
47,1,3,3221.566225,0.107118,1419.954156,card,desktop,0,0.537068,0,4,0,61.810285,1312.568615,0.796239,1,1,0.9999,Correct
1199,1,1,4144.922587,0.140491,1380.867475,card,mobile,0,0.152499,0,4,0,17.824778,1242.703389,0.391225,0,0,0.0015,Correct
1135,3,2,3230.180404,0.367645,2932.339363,upi,mobile,0,0.206919,0,2,0,28.788095,2824.666683,0.394675,0,0,0.0012,Correct
453,3,2,6221.877207,0.261834,2208.341099,card,mobile,0,0.387175,0,1,1,8.202784,2000.945192,0.174256,0,0,0.0,Correct
1001,4,2,8039.045503,0.622696,1264.70928,upi,mobile,0,0.424325,0,3,0,40.78841,996.741096,0.192058,0,0,0.0,Correct
456,1,1,5262.593798,0.069185,445.076556,card,mobile,0,0.456515,2,4,0,43.383087,269.656762,0.371,0,0,0.0008,Correct
948,5,2,1350.815005,0.324901,3765.021511,card,desktop,0,0.439148,1,3,1,23.919497,3719.994344,0.370577,0,0,0.0007,Correct
1245,4,1,3431.05591,0.149864,2057.221897,card,mobile,0,0.126886,0,3,0,13.504483,1942.853367,0.153769,0,0,0.0,Correct
1180,4,2,1546.011869,0.468728,1161.304688,wallet,desktop,0,0.249336,0,1,0,31.491746,1109.770959,0.321825,0,0,0.0001,Correct
585,4,3,3567.828531,0.298938,1207.618403,upi,desktop,0,0.454726,0,2,1,34.053967,1088.690785,0.35961,0,0,0.0004,Correct
1670,3,3,15445.247068,0.089786,1538.302944,upi,mobile,0,0.506415,1,5,0,35.921851,1023.461375,0.204362,0,0,0.0,Correct
56,5,3,2980.517198,0.289561,4258.727873,upi,desktop,0,0.17938,1,3,0,37.632062,4159.3773,0.261914,0,0,0.0,Correct
1517,5,2,8141.673208,0.096885,1017.177595,upi,mobile,1,0.29131,1,4,0,61.638283,745.788488,0.274996,0,0,0.0,Correct
1148,2,1,5620.041227,0.219373,2945.355268,wallet,mobile,0,0.376363,1,4,0,14.329055,2758.020561,0.271879,0,0,0.0,Correct
706,5,3,6768.740553,0.279115,1816.544554,wallet,mobile,0,0.109386,1,1,1,31.267493,1590.919869,0.059973,0,0,0.0,Correct
1622,4,1,4430.251879,0.451429,2907.885502,wallet,mobile,0,0.340707,1,3,0,16.626219,2760.210439,0.356779,0,0,0.0005,Correct
1024,1,3,5753.68026,0.170011,1487.691186,card,mobile,0,0.240456,2,3,2,10.346772,1295.901844,0.003176,0,0,0.0,Correct
213,3,3,6051.829558,0.34019,2243.480833,bank_transfer,mobile,0,0.049901,2,4,2,12.293441,2041.753181,0.064418,0,0,0.0,Correct
612,4,1,8144.676365,0.393442,2416.613247,card,mobile,0,0.318949,0,1,0,5.031799,2145.124035,0.226428,0,0,0.0,Correct
285,1,3,5609.943731,0.333495,1297.863454,wallet,tablet,0,0.27697,0,0,0,15.071675,1110.86533,0.274078,0,0,0.0,Correct
1985,1,3,2681.770293,0.21369,119.595669,upi,desktop,0,0.225261,0,4,0,10.620356,30.203326,0.1447,0,0,0.0,Correct
1032,3,1,4314.222221,0.043441,3920.73103,upi,tablet,0,0.247745,0,4,0,77.147044,3776.923623,0.22589,0,0,0.0,Correct
390,4,3,4682.344949,0.034993,776.618055,upi,mobile,0,0.03718,2,1,0,1.603086,620.53989,0.269076,0,0,0.0,Correct
1034,4,3,5255.170711,0.045456,1351.746126,upi,desktop,1,0.051491,0,2,0,32.888263,1176.573769,0.11118,0,0,0.0,Correct
1159,3,1,6300.365612,0.118606,1681.026466,wallet,mobile,0,0.192774,3,1,0,51.409547,1471.014279,0.363273,0,0,0.0004,Correct
1277,1,2,8631.998078,0.686116,3171.618865,card,mobile,0,0.508384,0,3,0,46.640962,2883.885596,0.032654,0,0,0.0,Correct
601,2,1,4173.983206,0.263707,1745.278952,card,desktop,0,0.482425,1,2,0,29.585115,1606.146178,0.208654,0,0,0.0,Correct
119,1,2,7209.672132,0.074707,2191.265701,bank_transfer,mobile,0,0.557337,0,5,0,26.547131,1950.943296,0.316463,0,0,0.0001,Correct
1736,4,3,2462.938277,0.21493,756.579102,wallet,mobile,0,0.335575,2,5,0,38.487602,674.48116,0.269574,0,0,0.0,Correct
1885,1,3,5445.851039,0.214648,3601.928206,bank_transfer,mobile,0,0.244076,1,3,0,34.164114,3420.399838,0.393963,0,0,0.0023,Correct
1233,4,3,7607.559208,0.241033,3983.19907,wallet,mobile,0,0.158864,0,3,0,44.316686,3729.613763,0.16419,0,0,0.0,Correct
80,2,2,4787.072538,0.237601,1300.335211,wallet,mobile,0,0.355265,2,5,1,43.737063,1140.766127,0.954142,1,1,1.0,Correct
873,3,1,4259.116007,0.273913,2310.396675,card,mobile,0,0.101802,2,2,2,4.096078,2168.426142,0.107603,0,0,0.0,Correct
1861,1,3,6908.472654,0.200292,1132.411172,card,mobile,0,0.194401,1,4,0,66.829426,902.12875,0.011704,0,0,0.0,Correct
247,2,3,614.369077,0.216729,1624.117302,wallet,tablet,0,0.105144,3,4,0,22.317169,1603.638333,0.003408,0,0,0.0,Correct
383,4,3,13195.589445,0.33723,871.570232,card,mobile,1,0.225625,1,4,0,3.222418,431.717251,0.21279,0,0,0.0,Correct
1384,1,3,5426.086181,0.213163,3423.768617,upi,mobile,0,0.303708,0,2,0,5.525019,3242.899077,0.034575,0,0,0.0,Correct
1150,4,2,2763.120214,0.26433,2846.682562,upi,desktop,0,0.340468,1,4,0,69.259566,2754.578555,0.048606,0,0,0.0,Correct
243,1,1,3486.69808,0.063483,2191.573904,upi,mobile,0,0.167605,1,3,0,8.284202,2075.350635,0.297921,0,0,0.0,Correct
1960,3,3,4493.080236,0.257074,2788.20571,card,mobile,1,0.37112,1,2,0,21.320835,2638.436368,0.304525,0,0,0.0001,Correct
329,2,2,3461.245105,0.048512,1416.874424,upi,desktop,0,0.102102,0,7,1,21.731722,1301.499587,0.150481,0,0,0.0,Correct
1193,1,2,3738.081917,0.181389,2255.131298,upi,mobile,1,0.152734,0,2,1,46.857275,2130.528567,0.040043,0,0,0.0,Correct
366,5,3,4317.340769,0.219842,916.39193,card,mobile,0,0.161488,2,4,0,8.202997,772.480571,0.304383,0,0,0.0001,Correct
1718,4,3,713.90304,0.627497,705.905645,card,desktop,0,0.324076,1,5,0,20.19717,682.108877,0.366061,0,0,0.0011,Correct
1812,3,2,3282.138623,0.278306,998.454195,card,mobile,0,0.52468,0,5,0,42.890646,889.049574,0.048774,0,0,0.0,Correct
